Keyword,Intent,Volume,Trend,Keyword Difficulty,CPC (USD),Competitive Density,SERP Features
mbti 猫,Informational,140,"0.42,0.65,1.00,0.65,0.42,0.65,0.42,0.54,0.54,0.54,0.65,0.65",6,0.00,0.33,"Image pack, Video, Related searches"
mbti 診断 本,"Informational, Commercial",140,"0.81,1.00,1.00,0.52,0.67,0.67,0.52,0.52,0.43,0.43,0.52,0.67",26,0.06,0.46,"Sitelinks, Image pack, Video, People also ask, Related searches, Popular products, Ads middle"
mbti 軸,Informational,140,"0.53,0.53,0.82,0.82,0.82,0.82,0.82,0.82,0.82,0.82,1.00,0.65",21,0.00,0.33,"Image pack, Video, People also ask, Related searches"
mbti 関係,Informational,140,"1.00,0.81,0.67,1.00,0.52,0.67,0.67,0.43,0.67,0.67,0.67,0.43",18,0.00,0.33,"Sitelinks, Image pack, Video, People also ask, Related searches"
ne mbti,Informational,140,"0.82,0.82,0.65,0.53,0.82,0.82,1.00,0.82,0.65,0.82,0.82,0.82",31,0.00,0.33,"Sitelinks, AI Overview, Image pack, Video, People also ask, Related searches"
seventeen mbti 最新,Informational,140,"0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00",16,0.00,0.00,"Sitelinks, AI Overview, Image pack, Video, People also ask, Related searches"
sj mbti,Informational,140,"0.82,0.82,1.00,0.65,0.65,0.82,0.53,0.53,0.82,0.65,0.53,0.53",21,0.00,0.33,"Sitelinks, Video, People also ask, Related searches"
te mbti,Informational,140,"0.65,0.65,0.65,0.65,0.65,0.53,1.00,0.65,0.53,0.82,0.53,0.82",17,0.00,0.33,"Sitelinks, AI Overview, Video, People also ask, Related searches"
ti mbti,Informational,140,"0.82,0.82,1.00,0.65,0.82,0.65,1.00,0.65,0.65,0.65,0.82,0.82",22,0.00,0.33,"AI Overview, Video, People also ask, Related searches"
エニアグラム タイプ 5 mbti,Informational,140,"0.52,0.67,0.67,1.00,0.81,0.81,0.52,0.52,0.43,0.52,0.33,0.33",12,0.00,0.01,"Image pack, People also ask"
ジャイアン mbti,Informational,140,"0.82,1.00,0.82,0.65,0.82,0.65,0.82,0.53,0.82,0.65,0.82,0.82",26,0.00,0.33,"Video, People also ask, Related searches"
ジョーカー mbti,Informational,140,"0.82,1.00,0.82,1.00,0.82,0.65,0.65,0.53,0.65,0.65,0.65,0.82",31,0.00,0.33,"AI Overview, Image, Image pack, Video, People also ask, Related searches"
ナウシカ mbti,Informational,140,"0.65,1.00,0.82,1.00,0.65,0.53,0.65,0.53,0.53,1.00,1.00,0.65",30,0.00,0.33,"Image, People also ask, Related searches"
マギ mbti,Informational,140,"0.81,0.67,0.81,0.52,0.52,0.67,1.00,0.67,0.52,0.52,0.52,1.00",10,0.00,0.33,Related searches
吉良 吉 影 mbti,Informational,140,"0.52,0.67,0.52,0.52,0.67,1.00,0.67,0.67,0.81,1.00,1.00,0.52",19,0.00,0.33,"Video, People also ask, Related searches"
宇宙 兄弟 mbti,Informational,140,"0.81,1.00,1.00,0.52,0.52,0.43,0.67,0.43,0.67,0.52,0.81,0.81",15,0.00,0.33,"Image pack, People also ask, Related searches"
anime mbti,Informational,110,"0.79,0.79,0.64,0.64,0.64,0.79,0.64,0.64,1.00,0.50,0.64,0.50",26,0.00,0.33,"Image pack, Video, Video carousel, People also ask, Related searches"
deltarune mbti,Informational,110,"0.19,1.00,0.02,0.02,0.05,0.02,0.05,0.02,0.02,0.02,0.02,0.02",17,0.00,0.33,"Sitelinks, Image pack, People also ask, Related searches"
intp 多い,Informational,110,"0.64,1.00,0.64,0.64,0.64,0.79,0.64,0.64,0.79,0.64,1.00,1.00",20,0.00,0.33,"Sitelinks, AI Overview, Image pack, People also ask, Related searches"
mbti entertainer,Informational,110,"1.00,0.01,0.01,0.01,0.01,0.01,0.03,0.06,0.01,0.03,0.01,0.06",20,0.00,0.33,"AI Overview, Reviews, Image pack, Video, Video carousel, People also ask, Related searches"
mbti in 型,Informational,110,"0.52,0.52,1.00,1.00,0.52,0.52,0.33,0.24,0.33,0.52,0.33,0.52",26,0.00,0.33,"Sitelinks, Image pack, Video, People also ask, Related searches"
mbti isfj 性格,Informational,110,"0.65,0.65,0.82,0.53,0.41,0.65,0.53,0.82,0.65,0.65,1.00,0.65",21,0.00,0.01,"Featured snippet, Sitelinks, Image pack, Video, People also ask, Related searches"
mbti isfp 性格,Informational,110,"0.79,1.00,0.79,0.64,0.64,0.64,0.64,0.64,0.50,0.50,0.79,1.00",22,0.00,0.33,"Sitelinks, AI Overview, Reviews, Image pack, Video, People also ask, Related searches"
mbti love,Informational,110,"0.02,0.02,0.03,0.24,1.00,0.19,0.36,0.12,0.02,0.02,0.02,0.03",30,0.00,0.01,"Video, Video carousel, Related searches"
mbti memes,Informational,110,"0.07,1.00,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07",29,0.00,0.33,"Image, Image pack, Video, Video carousel, Related searches"
mbti teste,Informational,110,"0.50,0.50,0.79,0.79,0.79,1.00,0.79,1.00,0.79,0.79,1.00,0.79",33,0.31,0.24,"Video, Related searches"
mbti おもしろ,Informational,110,"0.44,0.53,0.03,1.00,0.03,0.06,0.03,0.03,0.03,0.03,0.34,0.03",30,0.00,0.33,"Sitelinks, Image pack, Video, Video carousel, People also ask, Related searches"
mbti ひろゆき,Informational,110,"0.64,1.00,1.00,0.64,0.64,0.64,0.50,0.64,0.79,1.00,1.00,0.64",31,0.00,0.33,"Sitelinks, AI Overview, Video, Short videos, People also ask, Related searches"
mbti めんどくさ がり,Informational,110,"0.54,0.28,1.00,0.10,0.18,0.03,0.03,0.03,0.03,1.00,0.23,0.03",30,0.00,0.33,"Sitelinks, People also ask, Related searches"
mbti ドラゴンボール,Informational,110,"0.34,1.00,0.53,0.53,0.03,0.03,0.03,0.06,0.03,0.03,0.09,0.22",14,0.00,0.33,"Video, Short videos, People also ask, Related searches"
mbti ナルト,Informational,110,"1.00,0.79,1.00,0.79,0.64,0.64,0.79,0.79,0.64,0.64,1.00,0.64",14,0.00,0.33,"Image, Image pack, Video, People also ask, Related searches"
mbti ハリポタ,Informational,110,"0.50,1.00,1.00,1.00,0.79,1.00,0.50,0.50,0.64,1.00,0.64,0.36",31,0.00,0.33,"Sitelinks, Image, Image pack, Video, People also ask"
mbti ヤンデレ,Informational,110,"0.79,0.79,1.00,1.00,1.00,1.00,0.79,0.64,1.00,0.79,0.79,0.64",26,0.00,0.33,"Image pack, Video, Video carousel, People also ask, Related searches"
mbti 例,Informational,110,"0.79,0.64,0.79,0.64,0.64,0.79,0.50,0.50,1.00,1.00,0.79,0.64",18,0.00,0.33,"Sitelinks, AI Overview, Video, People also ask"
mbti 問題,Informational,110,"0.28,0.10,0.67,0.03,0.03,0.08,0.03,0.05,0.23,0.05,1.00,0.18",33,0.00,0.01,"Sitelinks, Image pack, Video, People also ask, Related searches"
mbti 変わり者,Informational,110,"0.64,1.00,0.79,0.79,0.64,0.79,0.64,0.50,0.79,0.79,0.79,0.79",31,0.00,0.33,"Video, People also ask, Related searches"
mbti 天才,Informational,110,"1.00,0.67,0.52,0.43,0.43,0.43,0.33,0.33,0.43,0.67,0.81,0.67",17,0.00,0.33,"Sitelinks, AI Overview, Reviews, Video, People also ask, Related searches"
mbti 女性,Informational,110,"0.65,1.00,0.65,0.65,0.65,0.41,0.53,0.53,0.82,0.65,1.00,0.53",15,0.00,0.01,"Sitelinks, Image pack, Video, Video carousel, People also ask, Related searches"
mbti 婚 活,Informational,110,"0.79,1.00,1.00,0.79,0.64,0.50,0.50,0.50,0.79,0.79,1.00,0.79",14,0.95,0.22,"Sitelinks, Video, People also ask, Related searches"
mbti 当てはまら ない,Informational,110,"0.82,1.00,0.82,0.82,0.65,0.41,0.53,0.53,0.29,0.53,0.53,0.53",27,0.00,0.33,"Sitelinks, People also ask, Related searches"
mbti 性格 診断 無料,Informational,110,"1.00,1.00,0.33,0.33,0.43,0.67,0.43,0.33,0.43,0.52,0.67,0.52",30,0.31,0.52,"Reviews, Video, People also ask, Related searches"
mbti 文系 理系,Informational,110,"0.82,1.00,0.65,0.82,0.65,0.65,0.53,0.41,0.41,0.41,0.53,0.41",22,0.00,0.33,"Sitelinks, AI Overview, Image pack, Video, People also ask, Related searches"
mbti 書籍,Informational,110,"0.79,0.79,1.00,0.79,0.79,1.00,0.79,0.64,0.79,0.79,0.79,0.64",24,0.05,0.66,"Sitelinks, Image pack, Video, People also ask, Related searches"
mbti 海外,Informational,110,"1.00,0.79,1.00,1.00,0.79,0.50,0.79,0.64,0.64,0.79,0.79,0.79",23,0.00,0.33,"AI Overview, Image pack, Video, People also ask, Related searches"
mbti 真ん中,Informational,110,"0.23,0.02,1.00,0.29,0.15,0.02,0.02,0.15,0.04,0.06,0.54,0.02",31,0.00,0.33,"Sitelinks, Video, People also ask, Related searches"
mbti 研究,Informational,110,"1.00,0.53,0.65,0.65,0.82,0.65,0.53,0.41,0.41,0.53,0.53,0.53",19,0.00,0.33,"Image pack, Video, People also ask, Related searches"
mbti 結婚,Informational,110,"1.00,0.19,0.01,0.01,0.01,0.01,0.07,0.10,0.03,0.01,0.01,0.01",14,0.00,0.33,"Sitelinks, AI Overview, Image, Image pack, Video, People also ask, Related searches"
mbti 結果 変わる,Informational,110,"0.01,0.03,0.06,0.01,0.03,0.19,0.03,0.02,0.01,0.16,1.00,0.01",21,0.00,0.33,"Sitelinks, Video, People also ask, Related searches"
mbti 統計,Commercial,110,"0.82,0.53,0.82,1.00,0.65,0.65,0.53,0.41,0.65,0.53,0.65,0.41",18,0.00,0.33,"Sitelinks, People also ask, Related searches"
mbti 職人,Informational,110,"0.64,0.64,0.64,0.64,0.64,0.79,1.00,0.79,0.79,1.00,1.00,0.64",16,0.00,0.01,"Image pack, Video, People also ask, Related searches"
mbti 芸人,Informational,110,"0.53,0.65,0.53,0.65,0.53,0.65,1.00,0.82,0.65,0.65,0.82,0.65",18,0.00,0.33,"Image pack, Video, Video carousel, People also ask, Related searches"
mbti 趣味,Informational,110,"1.00,0.79,0.64,0.79,0.79,0.64,0.79,0.64,0.64,0.79,0.50,0.64",28,0.00,0.33,"Sitelinks, Image pack, Video, People also ask, Related searches"
mbti 遺伝,Informational,110,"0.34,1.00,0.53,0.44,0.03,0.22,0.03,0.12,0.03,0.06,0.06,0.03",30,0.00,0.33,"Sitelinks, AI Overview, Video, People also ask, Related searches"
nfp mbti,Informational,110,"1.00,0.01,0.01,0.01,0.01,0.02,0.01,0.01,0.01,0.06,0.01,0.01",30,0.00,0.33,"AI Overview, Image pack, Video, People also ask, Related searches"
se mbti,Informational,110,"0.79,1.00,0.79,0.79,0.79,0.64,1.00,0.79,1.00,1.00,0.79,0.64",17,0.00,0.33,"Sitelinks, AI Overview, Video, People also ask, Related searches"
sf mbti,Informational,110,"0.65,0.82,0.65,0.65,1.00,0.82,0.65,0.53,0.65,0.53,0.65,1.00",30,0.00,0.33,"Sitelinks, AI Overview, Image, Image pack, Video, People also ask, Related searches"
undertale mbti,Informational,110,"0.19,0.30,0.01,0.12,0.01,0.01,0.01,1.00,0.01,0.01,0.01,0.01",18,0.00,0.33,"Sitelinks, Image, Image pack, People also ask, Related searches"
ぷよぷよ mbti,Informational,110,"0.24,1.00,0.15,0.12,0.01,0.07,0.07,0.01,0.07,0.36,0.10,0.01",21,0.00,0.33,"Video, People also ask, Related searches"
アイマス mbti,Informational,110,"0.34,0.34,0.28,0.22,0.34,0.34,0.28,0.28,0.28,1.00,0.28,0.28",16,0.00,0.33,Related searches
エゴグラム mbti,Informational,110,"0.28,0.08,0.05,1.00,0.03,0.03,0.18,0.10,0.03,0.44,0.05,0.10",18,0.00,0.33,"Sitelinks, Reviews, Image pack, Video, People also ask, Related searches"
サマー ウォーズ mbti,Informational,110,"0.01,0.19,0.01,0.01,1.00,0.19,0.02,0.06,0.05,0.02,0.01,0.08",22,0.00,0.33,"People also ask, Related searches"
ジャック スパロウ mbti,Informational,110,"0.53,1.00,0.65,0.82,0.82,0.65,0.53,0.41,0.41,0.65,0.65,0.53",26,0.00,0.33,"AI Overview, Image pack, People also ask, Related searches"
ハロプロ mbti,Informational,110,"1.00,0.65,0.53,0.65,0.53,0.65,0.41,0.41,0.82,1.00,0.53,0.65",27,0.00,0.33,"Video, People also ask, Related searches"
ホグワーツ mbti,Informational,110,"0.53,0.65,1.00,0.82,1.00,0.82,0.65,0.65,0.53,0.53,0.65,0.53",31,0.00,0.33,"Sitelinks, Image pack, Video, People also ask, Related searches"
レオナルド ダヴィンチ mbti,Informational,110,"1.00,0.09,0.06,0.09,0.06,0.28,0.16,0.22,0.03,0.03,0.09,0.03",19,0.00,0.33,"Sitelinks, AI Overview, People also ask"
氷菓 mbti,Informational,110,"1.00,0.82,0.65,0.53,0.65,0.65,0.53,0.65,0.41,0.53,0.65,0.82",23,0.00,0.33,"Sitelinks, Video, People also ask, Related searches"
漫画 家 mbti,Informational,110,"1.00,1.00,1.00,0.79,0.79,0.79,0.64,0.64,0.79,0.64,0.79,1.00",30,0.00,0.33,"Sitelinks, AI Overview, Image pack, Video, People also ask, Related searches"
beastars mbti,Informational,90,"0.03,0.02,0.02,0.24,0.29,0.02,0.05,0.02,1.00,0.07,0.81,0.05",14,0.00,0.33,"Image pack, Video, People also ask, Related searches"
harry potter mbti,Informational,90,"0.01,0.24,1.00,0.01,0.01,0.15,0.07,0.07,0.12,0.01,0.01,0.01",32,0.00,0.33,"Sitelinks, AI Overview, Image, Image pack, Video, Video carousel, People also ask, Related searches"
isfp 人口,Informational,90,"0.35,1.00,0.04,0.06,0.02,0.02,0.06,0.02,0.06,0.04,0.15,0.02",23,0.00,0.33,"AI Overview, People also ask, Related searches"
l mbti,Informational,90,"0.12,0.12,0.15,0.10,0.12,0.10,0.12,0.10,0.15,0.29,0.29,1.00",27,0.00,0.01,"AI Overview, Image pack, People also ask, Related searches"
mbti 5ch,"Navigational, Transactional",90,"0.03,0.03,0.05,0.67,0.82,0.28,0.03,1.00,0.03,0.03,0.03,0.03",18,0.00,0.33,Related searches
mbti np,Informational,90,"1.00,0.01,0.06,0.01,0.07,0.01,0.04,0.03,0.01,0.12,0.01,0.01",20,0.00,0.33,"Sitelinks, Image pack, Video, People also ask, Related searches"
mbti オタク,Informational,90,"0.07,0.11,0.07,0.08,0.07,0.08,0.07,0.04,0.05,0.07,0.07,1.00",12,0.00,0.33,"AI Overview, Image, Video, Video carousel, Related searches"
mbti ビッグ ファイブ,Informational,90,"0.15,0.04,0.44,0.02,0.29,1.00,0.04,0.10,0.02,0.02,0.23,0.02",23,0.43,0.14,"Sitelinks, AI Overview, Image pack, Video, People also ask"
mbti 外向 内向,Informational,90,"1.00,1.00,0.82,1.00,0.82,0.82,0.82,0.82,0.82,1.00,1.00,0.82",26,0.00,0.33,"AI Overview, Image pack, Video, People also ask, Related searches"
mbti 外見,Informational,90,"0.01,0.29,1.00,0.01,0.01,0.01,0.10,0.01,0.01,0.03,0.01,0.01",30,0.00,0.33,"Image pack, Video, People also ask, Related searches"
mbti 嫉妬,Informational,90,"0.03,0.36,1.00,0.28,0.13,0.03,0.08,0.05,0.03,0.03,0.03,0.03",30,0.00,0.33,"Sitelinks, Image pack, Video carousel, People also ask, Related searches"
mbti 映画,Informational,90,"0.20,0.60,0.20,0.20,0.20,0.20,0.20,0.20,1.00,1.00,0.20,0.20",30,0.00,0.33,"Image, Image pack, Video, People also ask, Related searches"
mbti 気分 屋,Informational,90,"1.00,1.00,0.04,0.08,0.04,0.04,0.19,0.04,0.08,0.04,0.04,0.04",28,0.00,0.33,"Sitelinks, Image pack, Video, People also ask, Related searches"
mbti 理論,Informational,90,"0.79,0.79,0.79,0.79,0.79,0.50,0.64,0.50,0.50,0.79,0.79,1.00",26,0.00,0.33,"Sitelinks, AI Overview, Image pack, Video, People also ask, Related searches"
si mbti,Informational,90,"0.42,0.65,0.04,0.04,1.00,0.19,0.04,0.35,0.42,0.04,0.04,0.04",13,0.00,0.33,"Sitelinks, AI Overview, Video, People also ask, Related searches"
tj 型 mbti,"Informational, Transactional",90,"0.02,0.08,0.02,0.02,0.06,0.02,0.04,0.15,0.04,0.02,0.02,1.00",30,0.00,0.33,"Sitelinks, AI Overview, Image pack, Video, People also ask, Related searches"
こち亀 mbti,Informational,90,"0.79,1.00,0.50,0.64,0.50,0.79,0.64,0.50,0.64,0.64,1.00,1.00",9,0.00,0.33,"Image pack, People also ask, Related searches"
アスペルガー mbti,Informational,90,"0.29,0.24,1.00,0.07,0.02,0.02,0.03,0.02,0.02,0.02,0.02,0.02",31,0.00,0.33,"Sitelinks, AI Overview, Video, People also ask, Related searches"
シャア mbti,Informational,90,"1.00,0.36,0.07,0.07,0.07,0.64,0.50,0.07,0.07,0.14,0.14,0.07",8,0.00,0.33,"People also ask, Related searches"
ダンロン mbti,Informational,90,"0.36,0.64,0.64,0.36,0.36,0.64,0.79,0.79,0.79,1.00,0.79,0.64",31,0.00,0.33,"People also ask, Related searches"
ニーチェ mbti,Informational,90,"0.01,0.08,0.03,0.03,0.67,0.67,0.01,0.01,1.00,0.16,0.06,0.01",22,0.00,0.33,"Sitelinks, AI Overview, Image pack, Video, People also ask, Related searches"
マーベル mbti,Informational,90,"0.04,1.00,0.24,0.01,0.03,0.03,0.01,0.04,0.01,0.06,0.03,0.01",19,0.00,0.33,"Image, Image pack, Video, People also ask, Related searches"
レトルト mbti,Informational,90,"0.03,1.00,0.05,0.03,0.03,0.05,0.03,0.03,0.03,0.36,0.36,0.03",31,0.00,0.33,"Sitelinks, AI Overview, Image pack, Video, People also ask, Related searches"
ロイド mbti,Informational,90,"0.15,0.08,0.02,0.67,0.08,1.00,0.02,0.02,0.02,0.02,0.02,0.02",8,0.00,0.33,"Video, People also ask, Related searches"
又吉 mbti,Informational,90,"1.00,0.04,0.04,0.04,0.08,0.04,0.12,0.04,0.08,0.04,0.04,0.65",30,0.00,0.33,"AI Overview, Video, People also ask, Related searches"
変わり者 mbti,Informational,90,"1.00,0.24,0.44,0.05,0.03,0.03,0.02,0.02,0.12,0.07,0.44,0.05",20,0.00,0.33,"AI Overview, Video, People also ask, Related searches"
好き な 人 の mbti,Informational,90,"0.81,1.00,0.44,0.03,0.03,0.06,0.16,0.03,0.06,0.03,0.03,0.03",25,0.00,0.33,"Sitelinks, AI Overview, Image pack, Video, Video carousel, People also ask, Related searches"
2w1 mbti,Informational,70,"0.08,1.00,0.03,0.03,0.13,0.08,0.23,0.10,0.03,0.18,0.03,0.03",15,0.00,0.33,"AI Overview, People also ask, Related searches"
death note mbti,Informational,70,"0.09,0.45,0.09,0.09,0.09,0.09,0.09,0.09,1.00,0.09,0.09,0.36",26,0.00,0.33,"Image, Image pack, People also ask, Related searches"
mbti enfp 性格,Informational,70,"1.00,0.14,0.07,0.07,0.64,0.07,0.07,0.07,0.36,0.14,0.07,0.07",23,0.00,0.33,"Sitelinks, AI Overview, Reviews, Image pack, Video, People also ask, Related searches"
mbti s 型 n 型,Informational,70,"0.08,0.03,0.10,1.00,0.28,0.03,0.08,0.03,0.05,0.03,0.82,0.03",28,0.00,0.33,"Sitelinks, AI Overview, Video, Video carousel, People also ask, Related searches"
mbti いじめ,Informational,70,"1.00,0.03,0.03,0.05,0.03,0.03,0.13,0.03,0.03,0.08,0.03,0.03",30,0.00,0.33,"Sitelinks, Image pack, Video, People also ask, Related searches"
mbti イケメン,Informational,70,"0.50,0.50,0.50,0.50,0.50,0.64,0.79,0.79,0.79,1.00,0.64,0.64",29,0.00,0.33,"Image pack, Video, Video carousel, People also ask, Related searches"
mbti シャドウ,Informational,70,"0.01,0.01,0.01,0.01,0.03,0.01,0.01,0.01,1.00,0.03,0.01,0.36",19,0.00,0.33,"Sitelinks, AI Overview, Video, Related searches"
mbti 勉強,Informational,70,"0.02,0.03,0.08,0.02,1.00,0.02,0.05,0.02,0.02,0.03,0.02,0.36",12,0.00,0.33,"Sitelinks, Video, Video carousel, People also ask, Related searches"
mbti 受験,Informational,70,"0.04,0.02,0.02,0.02,1.00,0.02,0.06,0.04,0.02,0.15,0.10,0.04",15,0.00,0.33,"Video, People also ask, Related searches"
mbti 容姿,Informational,70,"0.15,0.42,0.42,1.00,0.04,0.04,0.04,0.04,0.12,0.04,0.12,0.35",30,0.00,0.33,"Sitelinks, Image, Image pack, Video, People also ask, Related searches"
mbti 批判,Informational,70,"0.57,0.14,0.14,0.71,0.29,0.14,0.29,1.00,0.14,0.14,0.14,0.14",30,0.00,0.33,"AI Overview, Video, People also ask, Related searches"
エンジニア mbti,Informational,70,"0.03,0.03,0.03,1.00,0.05,0.10,0.03,0.13,0.05,0.03,0.18,0.05",8,0.00,0.02,"Sitelinks, AI Overview, Image pack, Video, Video carousel, People also ask, Related searches"
三国志 mbti,Informational,70,"1.00,0.04,0.04,0.04,0.04,0.04,0.04,0.19,0.04,0.04,0.65,0.04",13,0.00,0.33,"Image pack, Video, Related searches"
国 mbti,Informational,70,"0.71,0.14,0.29,0.29,0.43,0.14,0.14,1.00,1.00,0.14,0.14,0.14",8,0.00,0.33,"AI Overview, Image pack, Video, People also ask, Related searches"
投資 家 mbti,Informational,70,"0.12,0.12,0.04,0.04,0.08,0.27,0.04,0.15,1.00,0.04,0.08,0.04",24,0.00,0.33,"AI Overview, Image pack, Video, People also ask, Related searches"
advocate mbti,Informational,50,"0.14,0.14,0.14,1.00,0.14,0.14,0.14,0.14,0.14,0.14,0.14,1.00",31,0.00,0.33,"Reviews, Image pack, Video, Video carousel, People also ask, Related searches"
demon slayer mbti,Informational,50,"1.00,0.65,0.08,0.08,0.04,0.04,0.04,0.04,0.08,0.04,0.04,0.12",29,0.00,0.33,"Sitelinks, Image, Image pack, Video, People also ask, Related searches"
enfp 日本 人,Informational,50,"0.11,0.22,0.22,0.11,0.11,1.00,0.22,0.22,0.22,1.00,0.78,0.44",24,0.00,0.33,"Sitelinks, AI Overview, People also ask, Related searches"
mbti compatibility chart,Informational,50,"1.00,1.00,1.00,0.71,1.00,1.00,0.43,0.71,0.71,0.71,0.43,1.00",21,0.00,0.33,"Sitelinks, Reviews, Image pack, People also ask, Related searches"
mbti 不 健全 時,Informational,50,"1.00,0.33,0.33,0.33,0.67,0.33,0.33,1.00,1.00,0.67,1.00,0.33",16,0.00,0.33,"Sitelinks, Video, Related searches"
mbti 他人,Informational,50,"0.33,0.33,0.33,0.67,0.33,0.67,0.33,0.33,1.00,0.33,1.00,0.33",21,0.00,0.33,"Sitelinks, Video, People also ask, Related searches"
mbti 収入,Informational,50,"0.03,1.00,0.03,0.03,0.03,0.03,0.09,0.34,0.03,0.22,0.03,0.03",18,0.00,0.33,"AI Overview, Reviews, Video, People also ask, Related searches"
mbti 学校,Informational,50,"0.14,0.10,0.05,0.05,0.05,0.19,0.05,1.00,0.14,0.14,0.05,0.05",21,0.00,0.33,"Sitelinks, AI Overview, Image pack, Video, People also ask, Related searches"
