Keyword,Intent,Volume,Trend,Keyword Difficulty,CPC (USD),Competitive Density,SERP Features
배터리 테스트,Informational,110,"1.00,0.24,0.01,0.01,0.01,0.02,0.02,0.02,0.02,0.01,0.12,0.06",21,0.69,0.33,"AI Overview, Reviews, Video, Video carousel, Short videos, Related searches"
버크만 테스트 무료,Informational,110,"0.82,1.00,1.00,0.82,0.82,0.53,0.41,0.41,0.53,0.65,0.53,0.53",2,0.60,0.06,"AI Overview, Image pack, Video, Related searches"
벤치 테스트,Informational,110,"1.00,1.00,0.82,1.00,1.00,0.82,1.00,1.00,1.00,1.00,0.82,0.64",16,0.00,0.33,"Image pack, Video, People also ask, Related searches"
보지 탐구,"Informational, Transactional",110,"0.79,1.00,0.64,0.64,0.79,0.79,0.79,0.64,0.64,0.79,0.50,0.64",16,0.00,0.33,
분리 불안 테스트,Informational,110,"0.24,1.00,0.24,0.19,0.03,0.01,0.01,0.03,0.01,0.01,0.01,0.03",14,0.40,0.08,"Image pack, Video carousel, Related searches, Ads bottom"
블랙 미러 베타 테스트,Informational,110,"0.03,1.00,0.53,0.03,0.03,0.03,0.03,0.22,0.03,0.06,0.03,0.03",27,0.00,0.33,"Video, Knowledge panel, Related searches"
빅 파이브 성격 검사,Informational,110,"0.08,0.01,0.01,0.03,0.01,0.01,0.02,0.01,0.16,0.19,1.00,0.36",13,0.18,0.33,"AI Overview, Reviews, Video, Video carousel, Related searches"
살찌는 체질 테스트,Informational,110,"1.00,1.00,1.00,0.79,0.50,0.50,0.64,0.79,0.64,0.50,0.50,0.50",20,0.00,0.01,"AI Overview, Image pack, Video, Related searches"
삼성 전자 코딩 테스트,Informational,110,"0.02,0.35,0.35,0.02,0.02,0.02,0.04,0.02,1.00,0.81,0.04,0.02",7,0.00,0.03,"Video, Video carousel, People also ask, Related searches"
색 심리 테스트,Informational,110,"0.02,0.44,0.54,0.02,1.00,0.35,0.02,0.02,0.02,0.02,0.08,0.15",12,0.00,0.04,"Image pack, Video, Video carousel, Related searches"
성 도착증 테스트,Informational,110,"0.36,1.00,0.02,0.02,0.02,0.02,0.02,0.03,0.15,0.07,0.02,0.02",16,0.00,0.33,"Image pack, Video, Related searches"
성격 5 요인 검사,Informational,110,"0.52,0.43,0.81,0.52,0.52,0.43,0.33,0.24,1.00,0.81,0.67,0.52",19,0.14,0.17,"AI Overview, Reviews, Image pack, Video, Video carousel, Related searches"
성격 검사 종류,Informational,110,"1.00,0.79,1.00,0.79,0.64,0.79,0.79,0.79,1.00,0.79,1.00,0.64",10,0.00,0.03,"AI Overview, Image pack, Video, People also ask, Related searches"
소름 돋는 심리 테스트 모음,Informational,110,"0.53,0.53,0.41,0.53,0.53,0.82,0.82,0.82,0.82,1.00,0.82,0.82",19,0.00,0.01,"AI Overview, Video, Video carousel, People also ask, Related searches"
소름 돋는 연애 심리 테스트,Informational,110,"0.81,0.02,0.02,1.00,0.08,0.02,0.07,0.08,0.03,0.19,0.02,0.07",17,0.00,0.03,"Video, Short videos, Related searches"
손금 테스트,Commercial,110,"0.65,0.29,0.29,0.41,0.65,0.65,0.82,0.82,0.65,0.65,1.00,1.00",26,0.10,0.04,"Reviews, Video, People also ask, Related searches"
솔로 탈출 테스트,Informational,110,"0.22,0.34,0.28,0.34,0.44,0.44,0.44,1.00,0.28,0.22,0.22,0.12",10,0.51,0.15,"Image pack, Video, Related searches, Ads bottom"
수 진단 톡방,Commercial,110,"0.13,0.08,0.08,0.05,0.08,0.13,0.36,0.44,0.36,0.44,1.00,0.82",16,0.00,0.33,"Reviews, Video"
수압 테스트,Informational,110,"0.79,0.64,0.64,0.50,0.79,0.50,0.50,0.50,0.79,0.79,1.00,1.00",5,0.43,0.48,"AI Overview, Reviews, Image pack, Video, Video carousel, Related searches"
순수함 테스트,Informational,110,"0.79,0.79,1.00,0.79,0.64,1.00,0.79,0.64,0.64,0.50,0.79,0.64",19,0.00,0.33,"Image pack, Video, Video carousel, People also ask, Related searches"
스티커 테스트 mbti,Informational,110,"0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00",22,0.60,0.00,"Video, Related searches"
신가 물 테스트,Informational,110,"1.00,0.79,0.79,0.64,0.64,0.50,0.36,0.79,0.79,0.50,0.64,0.50",23,0.00,0.33,"Video, Video carousel, Related searches"
신끼 테스트,Informational,110,"0.82,0.65,0.53,0.53,0.65,0.65,0.53,1.00,0.53,0.53,0.53,0.65",19,0.28,0.14,"Video, Related searches"
신내림 테스트,Informational,110,"0.81,0.52,0.43,0.43,0.52,0.43,0.33,1.00,0.67,0.43,0.52,0.24",19,0.00,0.01,"AI Overview, Video, Related searches"
심남,Informational,110,"0.36,0.08,0.03,0.03,0.05,0.23,0.28,0.03,0.44,1.00,0.13,0.05",19,0.00,0.33,"Video, People also ask, Related searches"
아이 패드 불량 테스트,Informational,110,"0.19,0.24,0.24,0.24,0.24,0.33,0.67,0.67,1.00,0.81,0.81,0.81",11,0.00,0.33,"AI Overview, Video, Video carousel, People also ask, Related searches"
아이큐 무료 테스트,Informational,110,"0.53,0.53,0.53,0.53,0.53,0.53,0.53,0.65,0.82,0.82,1.00,1.00",29,0.14,0.66,"AI Overview, Reviews, Video, Related searches"
아이폰 진동 테스트,Informational,110,"1.00,1.00,1.00,1.00,0.79,0.64,1.00,1.00,0.64,0.64,0.79,0.64",14,0.00,0.01,"Sitelinks, AI Overview, Reviews, Video, Related searches"
아이폰 터치 불량 테스트,Informational,110,"0.67,0.81,1.00,0.67,0.43,0.33,0.43,0.52,0.33,0.33,0.33,0.24",11,0.00,0.33,"Sitelinks, AI Overview, Video, Video carousel, Related searches"
아이폰 테스트 모드,Informational,110,"0.54,0.42,1.00,0.81,0.42,0.35,0.35,0.35,0.35,0.27,0.19,0.27",21,0.00,0.33,"AI Overview, Reviews, Video, People also ask, Related searches"
안랩 코딩 테스트,Informational,110,"0.01,0.01,0.01,0.06,1.00,0.36,0.03,0.01,0.01,0.02,0.03,0.06",9,0.00,0.33,"Reviews, People also ask, Related searches"
알파 테스트 베타 테스트,Informational,110,"0.54,0.42,0.35,0.27,0.35,0.27,0.27,0.27,1.00,0.42,0.35,0.35",18,0.00,0.33,"Sitelinks, AI Overview, Video, Related searches"
억양 테스트,Informational,110,"0.03,0.01,0.01,0.01,0.01,0.01,0.19,0.29,0.01,1.00,0.03,0.01",13,0.00,0.02,"AI Overview, Reviews, Video, Video carousel, Related searches"
언어 능력 테스트,Informational,110,"0.01,0.01,0.01,0.01,0.01,0.01,1.00,0.01,0.03,0.12,0.01,0.19",13,0.00,0.33,"Video, People also ask, Related searches"
언어 장애 테스트,Informational,110,"1.00,1.00,0.82,0.64,1.00,0.82,1.00,0.64,1.00,1.00,0.82,0.82",14,0.00,0.02,"AI Overview, Image, Image pack, Video, People also ask, Related searches, Ads top"
여성 성 테스트,Informational,110,"0.81,0.53,0.03,0.06,0.03,1.00,0.03,0.06,0.03,0.03,0.03,0.03",15,0.00,0.03,"Video, Related searches"
여자 친구 테스트,Informational,110,"0.79,0.64,0.50,0.64,0.79,0.79,0.64,1.00,1.00,0.64,1.00,0.79",12,0.70,0.07,"Reviews, Image, Video, People also ask, Related searches"
여친 테스트,Informational,110,"0.79,0.64,0.50,0.64,0.79,0.79,0.64,1.00,1.00,0.64,1.00,0.79",10,0.70,0.07,"Image pack, Video, Video carousel, Related searches"
여행 스타일 테스트,Informational,110,"0.79,1.00,0.64,0.79,0.64,0.64,1.00,0.50,0.50,0.50,0.50,0.64",13,0.00,0.01,"Image pack, Video, Related searches"
연애 성향,Informational,110,"1.00,0.01,0.10,0.07,0.03,0.06,0.19,0.15,0.12,0.01,0.01,0.03",15,0.50,0.09,"AI Overview, Video, People also ask, Related searches"
연애 세포 테스트,Informational,110,"0.79,0.79,1.00,0.79,0.64,0.64,0.79,0.50,0.79,0.64,0.79,0.64",15,0.49,0.08,"Image pack, Video, People also ask, Related searches"
영단어 테스트,Informational,110,"0.65,0.65,0.53,0.41,0.65,1.00,0.82,0.65,0.82,0.53,0.53,0.41",10,0.32,0.28,"Video, Related searches"
오픽 모의 테스트,Informational,110,"0.52,0.43,0.52,0.43,0.43,0.67,0.52,0.67,1.00,0.43,0.43,0.33",9,0.63,0.48,"Video, Video carousel"
오픽 테스트,Navigational,110,"0.53,0.82,0.82,0.53,0.65,0.65,0.82,0.65,1.00,0.82,0.41,0.65",16,0.59,0.28,"Sitelinks, Video, Video carousel, Related searches, Ads top, Ads bottom"
온라인 심리 검사,Informational,110,"0.81,0.43,0.33,0.33,1.00,0.67,0.52,0.52,0.43,0.33,0.43,0.33",11,3.49,0.29,"Video, Related searches"
욕구 불만 테스트,Informational,110,"1.00,0.65,0.82,0.82,0.65,0.41,0.65,0.53,0.53,0.53,0.41,0.65",10,0.00,0.33,"AI Overview, Video"
욕구 테스트,Informational,110,"0.35,0.67,0.10,1.00,0.02,0.02,0.04,0.19,0.02,0.06,0.02,0.02",8,0.00,0.33,"Image pack, Video, Related searches"
우 영우 인물 테스트,Informational,110,"0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00",13,0.00,0.01,"Sitelinks, AI Overview, Video, Video carousel"
웃긴 사이트,Informational,110,"0.81,0.52,0.52,0.52,0.81,0.67,0.67,0.33,0.52,0.81,0.81,1.00",14,0.00,0.33,"AI Overview, Image pack, Video, Related searches"
웹 소켓 테스트,"Informational, Navigational",110,"1.00,0.04,0.01,0.03,0.24,0.01,0.01,0.01,0.01,0.12,0.06,0.01",10,0.00,0.33,"Reviews, Video, Related searches"
유리 멘탈 테스트,Informational,110,"0.79,0.64,0.64,1.00,1.00,1.00,0.79,1.00,0.79,1.00,0.64,0.64",15,0.00,0.02,"Sitelinks, Video, Related searches"
유형별,Informational,110,"0.79,1.00,0.79,0.64,0.64,0.79,1.00,0.64,0.79,0.79,1.00,0.79",21,0.00,0.01,"Image pack, Video, Video carousel, People also ask, Related searches"
은따 테스트,Informational,110,"1.00,1.00,1.00,1.00,0.82,1.00,0.82,0.64,1.00,1.00,0.82,1.00",19,0.00,0.33,"Image pack, Video, Related searches"
이과 문과 테스트,Informational,110,"0.52,0.67,0.43,0.43,0.52,0.52,0.43,0.52,0.81,0.52,1.00,1.00",19,0.00,0.33,"Image pack, Video, Video carousel, People also ask"
이상 성애 테스트,Informational,110,"1.00,1.00,1.00,0.64,0.64,0.64,0.79,0.79,0.79,1.00,0.64,0.50",19,0.00,0.01,"Image pack, Related searches"
이시하라 색맹 테스트,Informational,110,"0.43,0.19,0.43,0.33,0.43,0.67,0.43,0.52,0.52,0.67,0.81,1.00",10,0.00,0.33,"Reviews, Image, Image pack, Video, Related searches"
이어폰 마이크 테스트,Informational,110,"0.05,1.00,0.05,0.24,0.02,0.03,0.07,0.05,0.02,0.36,0.02,0.54",26,0.00,0.33,"AI Overview, Reviews, Video, People also ask, Related searches"
이어폰 좌우 테스트,"Informational, Transactional",110,"0.82,0.65,0.53,0.65,0.65,0.53,0.65,0.65,1.00,0.65,1.00,0.82",10,0.00,0.33,"Video, Video carousel, People also ask, Related searches"
인간 불신 테스트,Informational,110,"0.81,1.00,0.67,0.67,0.52,0.43,0.43,0.43,0.33,0.33,0.43,0.24",10,0.00,0.05,"Reviews, Video, Video carousel, People also ask, Related searches"
인내심 테스트,Informational,110,"1.00,0.79,0.79,1.00,0.79,1.00,0.79,0.64,0.64,1.00,1.00,0.79",17,0.00,0.01,"Image pack, Video, People also ask, Related searches"
인쇄 테스트 이미지,Informational,110,"0.53,0.65,0.65,0.41,0.82,1.00,0.82,0.53,0.82,1.00,0.53,0.29",2,0.00,0.33,"Image pack, Video, Related searches"
일본어 레벨 테스트,Commercial,110,"0.79,1.00,0.79,0.64,0.50,1.00,0.64,0.79,0.79,0.64,0.79,0.79",10,0.54,0.33,"Reviews, Video, Video carousel, Related searches"
임신 가능성 테스트,Informational,110,"0.82,0.82,1.00,1.00,0.82,0.65,0.53,0.65,0.53,0.82,0.53,0.53",12,1.26,0.04,"AI Overview, Video, Video carousel, Related searches"
자기 연민 테스트,Informational,110,"0.65,0.82,0.82,0.82,0.82,0.65,0.53,0.41,0.41,0.53,0.82,1.00",19,0.00,0.02,"Image pack, Video, People also ask, Related searches"
자바 코딩 테스트,Informational,110,"1.00,0.79,1.00,0.79,0.79,0.79,0.79,0.79,1.00,0.79,0.64,0.64",6,1.01,0.22,"Video, Video carousel, Related searches"
잠자리 테스트,Informational,110,"0.14,1.00,0.14,0.14,0.43,0.14,0.29,0.43,0.14,0.14,0.14,0.14",10,0.00,0.33,"Video, Related searches"
장두형 테스트,Informational,110,"0.43,0.52,0.52,0.33,0.43,0.52,0.67,0.67,1.00,0.81,0.52,0.43",19,0.00,0.33,"Image, Image pack, Video, Related searches"
재밌는 웹 사이트,Informational,110,"0.43,0.43,0.43,0.43,0.43,0.52,0.33,0.43,0.52,0.67,1.00,0.81",10,0.00,0.33,"Image pack, Video, Video carousel, People also ask, Related searches"
정체성 테스트,Informational,110,"0.03,0.02,0.02,0.66,1.00,0.19,0.19,0.03,0.02,0.02,0.02,0.02",13,0.00,0.33,"Image pack, Video, People also ask, Related searches"
중앙 일보 정치 성향 테스트,"Informational, Navigational",110,"0.28,0.03,0.06,0.03,0.12,0.03,0.81,0.03,0.03,0.03,1.00,0.34",27,0.00,0.33,Related searches
착시 색깔 테스트,Informational,110,"0.53,0.53,0.41,0.65,0.53,0.65,0.65,0.82,0.65,1.00,1.00,1.00",23,0.00,0.33,"Image, Image pack, Video, Video carousel, People also ask, Related searches"
청력 나이 테스트,Informational,110,"0.34,0.34,0.28,1.00,0.34,0.34,0.34,0.28,0.22,0.22,0.22,0.22",17,0.41,0.16,"Image pack, Video, Related searches"
청음 테스트,Informational,110,"0.43,0.43,0.52,0.81,0.43,0.33,1.00,0.52,0.67,0.52,0.52,0.81",9,0.00,0.33,"Image pack, Video, Video carousel, People also ask, Related searches"
초 6 수학 레벨 테스트,Informational,110,"0.28,0.22,0.22,0.28,0.34,0.34,0.44,0.53,0.53,0.53,0.53,1.00",12,0.71,0.08,"Image pack, Video, Related searches"
초등학생 영어 레벨 테스트 pdf,Informational,110,"0.01,0.01,0.05,0.01,0.01,0.08,0.12,0.30,1.00,0.01,0.01,0.03",10,0.75,0.09,"Image pack, Video, Related searches"
최선 어학원 레벨 테스트,"Informational, Navigational",110,"1.00,0.65,0.29,0.53,0.65,1.00,1.00,0.65,1.00,0.53,0.82,0.82",11,0.00,0.02,"Reviews, Image pack, Video, Related searches"
충돌 테스트,"Informational, Transactional",110,"0.23,1.00,0.44,0.28,0.18,0.18,0.18,0.18,0.23,0.28,0.18,0.23",18,0.00,0.33,"Image pack, Video, Video carousel, Related searches"
취 했는지 테스트,Informational,110,"0.02,0.02,0.15,0.02,0.02,0.44,0.67,0.23,1.00,0.02,0.02,0.15",22,0.00,0.33,"Sitelinks, Image pack, Video, Related searches"
치매 테스트 숫자,Informational,110,"0.50,0.36,0.79,1.00,0.50,0.79,0.79,0.64,0.79,1.00,1.00,0.64",21,0.00,0.04,"AI Overview, Video, Short videos, Related searches"
카카오 2 차 코딩 테스트,Informational,110,"0.01,0.08,0.01,1.00,0.01,0.01,0.01,0.02,0.01,0.08,0.01,0.01",13,0.00,0.33,"Video, Related searches"
캐릭터 성격 테스트,Informational,110,"0.65,0.65,0.41,0.53,0.82,0.65,1.00,0.82,0.65,0.82,0.53,0.82",17,0.00,0.01,"Image pack, Video, Related searches"
컴퓨터 테스트,Informational,110,"0.79,0.79,0.79,0.79,1.00,1.00,1.00,1.00,0.79,0.64,0.64,0.64",15,0.00,0.33,"AI Overview, Video, Video carousel"
컴퓨터 핑 테스트,Informational,110,"0.43,0.81,0.43,0.52,0.67,0.33,0.67,1.00,0.33,0.33,0.52,0.33",20,0.00,0.33,"AI Overview, Video, Related searches"
코딩 테스트 강의,Commercial,110,"0.05,0.05,1.00,0.05,0.10,0.05,0.67,0.24,0.05,0.10,0.05,0.05",8,0.97,0.78,"Video, Video carousel, Related searches, Ads top, Ads bottom"
코딩 테스트 예제,Informational,110,"1.00,0.64,1.00,1.00,0.79,0.64,1.00,1.00,1.00,0.79,0.36,0.50",14,0.45,0.17,"Image pack, Video, People also ask, Related searches"
콩깍지 테스트,Informational,110,"1.00,0.65,0.65,0.82,0.53,0.65,0.82,0.53,0.65,0.53,0.53,0.53",24,0.00,0.01,"Image, Image pack, Video"
크로마 서브 샘플링 테스트,Commercial,110,"0.06,0.04,0.02,0.02,0.04,0.08,0.23,0.44,0.44,0.67,0.81,1.00",11,0.00,0.33,"Video, Related searches"
키보드 자판 테스트,Informational,110,"0.79,0.79,0.79,1.00,1.00,0.79,0.79,0.79,1.00,0.79,1.00,0.64",10,0.00,0.33,"Video, People also ask, Related searches"
키보드 타이핑 테스트,Informational,110,"1.00,0.64,0.50,0.79,0.64,0.50,0.79,0.79,0.64,0.79,0.79,0.50",23,0.00,0.33,Video
타고난 성격 테스트,Informational,110,"1.00,0.65,0.06,0.65,0.12,0.06,0.24,0.24,0.18,0.12,0.06,0.06",15,0.15,0.07,"Video, Related searches, Ads top, Ads middle"
테스트 넷,Informational,110,"0.81,0.44,1.00,0.53,0.03,0.03,0.09,0.03,0.03,0.03,0.06,0.03",10,0.00,0.01,"Sitelinks, AI Overview, Video, People also ask, Related searches"
테스트 서버 메이플,Navigational,110,"0.43,0.81,0.67,0.52,0.24,0.43,0.43,0.14,0.43,0.19,0.19,1.00",24,0.00,0.33,"Sitelinks, Video, People also ask, Related searches"
테스트 소켓,Informational,110,"0.53,0.53,0.65,0.53,0.82,0.65,0.65,0.65,0.82,1.00,0.82,0.82",9,0.00,0.01,"AI Overview, Image pack, Video, People also ask, Related searches"
테스트 아이콘,Informational,110,"1.00,0.50,0.79,0.79,0.79,0.64,0.64,0.50,0.64,0.79,0.64,0.50",21,0.00,0.33,Image pack
테스트 엔지니어,Informational,110,"0.82,0.53,0.65,0.53,0.82,0.53,1.00,0.65,0.82,0.65,0.53,0.41",19,0.58,0.07,"AI Overview, Video, Related searches"
테스트 영어,Informational,110,"0.64,0.50,0.50,0.50,0.79,0.79,0.79,0.64,1.00,0.64,0.64,1.00",15,0.00,0.02,"Reviews, Instant answer, Video, People also ask, Related searches"
테스트 영어 로,Informational,110,"0.64,0.64,0.79,0.64,0.64,0.79,0.79,0.64,1.00,0.79,0.79,0.79",23,0.00,0.33,"Reviews, Instant answer, Video, Related searches"
테스트 카,Informational,110,"0.65,0.65,0.65,0.53,0.82,1.00,1.00,0.53,0.65,0.65,0.65,1.00",19,0.00,0.01,"AI Overview, Image pack, Video, Related searches"
테스트 테론,Informational,110,"1.00,0.19,0.01,0.05,0.01,0.01,0.01,0.10,0.01,0.01,0.01,0.01",25,0.00,0.33,"AI Overview, Image, Video, Video carousel, Related searches"
테스트 하네스,Informational,110,"0.67,0.67,0.33,0.52,0.43,0.33,0.43,0.67,0.67,1.00,0.67,0.67",13,0.00,0.01,"AI Overview, Image pack, Video, Video carousel, People also ask, Related searches"
토익 모의 테스트,Informational,110,"0.65,0.53,0.65,0.53,0.53,0.82,1.00,0.65,1.00,0.41,0.65,0.82",21,0.53,0.43,"Reviews, Video, Video carousel, People also ask, Related searches"
토플 레벨 테스트,Informational,110,"0.12,0.04,0.35,0.08,0.04,0.35,1.00,0.04,0.35,0.04,0.04,0.04",13,0.80,0.67,"Video, Related searches"
통합 테스트 시나리오,Informational,110,"1.00,0.53,0.82,0.53,0.82,1.00,0.65,0.41,0.53,0.29,0.41,0.29",10,0.00,0.01,"Sitelinks, AI Overview, Image pack, Video, Related searches"
파워 불량 테스트,Informational,110,"0.79,1.00,1.00,1.00,0.79,0.79,1.00,0.79,0.79,0.64,0.50,0.50",11,0.00,0.33,"AI Overview, Video, Video carousel, Short videos, People also ask, Related searches"
판타지 직업 테스트,Informational,110,"0.65,1.00,0.65,0.65,0.65,0.65,0.82,0.53,0.41,0.41,0.53,0.41",10,0.00,0.33,"Video, Related searches"
패치 테스트,Informational,110,"1.00,0.65,0.08,0.04,0.65,0.04,0.04,0.04,0.04,0.04,0.04,0.42",9,0.00,0.33,"AI Overview, Image, Image pack, Video, Video carousel, Related searches"
푸팡,Commercial,110,"0.79,0.79,0.64,0.79,0.64,0.79,1.00,0.79,0.79,0.79,0.79,0.79",19,0.26,0.15,"Image, Video, Related searches"
풍산 자 테스트 북 1 2 답지,Informational,110,"0.28,0.53,0.81,0.53,1.00,0.34,0.16,0.12,0.09,0.06,0.09,0.22",2,0.00,0.33,"Reviews, Related searches"
프린터 테스트 용 이미지,Informational,110,"0.65,0.65,0.65,0.53,0.65,0.65,0.82,0.65,0.82,0.82,0.65,1.00",3,0.00,0.33,"Image, Image pack, Video, People also ask, Related searches"
프린터 테스트 인쇄,Informational,110,"0.53,0.65,0.65,0.53,0.82,0.53,0.82,0.65,0.82,0.82,1.00,0.82",8,0.00,0.33,"Image pack, Video, Video carousel, Related searches"
프린터 테스트 페이지 pdf,Informational,110,"0.65,0.82,0.82,0.53,0.53,0.65,0.65,0.18,1.00,0.29,0.06,0.53",1,0.00,0.33,"Image pack, Video, Related searches"
피부 테스트,Informational,110,"1.00,0.79,1.00,0.79,0.79,1.00,0.64,0.79,0.79,0.79,0.79,0.50",8,0.60,0.07,"Image, Image pack, Video, People also ask, Related searches"
한글 타자 속도 테스트,Commercial,110,"0.53,0.53,0.82,0.65,0.53,0.82,0.65,0.65,1.00,0.65,0.82,0.82",11,0.00,0.33,"Reviews, Video, Related searches"
한자 테스트,Informational,110,"0.52,0.52,1.00,0.52,0.67,0.67,0.67,0.52,0.43,0.52,0.52,0.52",10,0.00,0.33,"Video, Related searches"
한화 시스템 코딩 테스트,Informational,110,"0.02,0.02,0.36,0.66,0.02,0.02,0.02,0.02,1.00,0.54,0.05,0.02",8,0.00,0.33,"Reviews, Video, Related searches"
합석,Informational,110,"0.65,0.65,0.65,0.53,0.41,0.82,0.82,0.65,0.82,1.00,1.00,1.00",25,0.00,0.33,"AI Overview, Image, Image pack, Video, Video carousel, Related searches"
해커스 토익 레벨 테스트,Navigational,110,"0.52,0.33,0.43,0.33,0.52,0.67,1.00,0.67,0.67,0.43,0.24,0.52",11,0.63,0.23,"Video, People also ask, Related searches"
향수 테스트,Informational,110,"0.79,0.64,1.00,1.00,0.79,0.64,0.64,0.64,0.64,0.64,0.79,0.50",10,0.37,0.16,"Image pack, Video, Related searches"
헤드셋 좌우 밸런스 테스트,Informational,110,"0.14,0.29,0.14,0.14,0.29,0.14,1.00,0.43,0.14,1.00,0.29,0.14",10,0.00,0.33,"AI Overview, Image, Image pack, Video, Video carousel, Related searches"
휴대폰 중독 테스트,Informational,110,"0.43,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.81,1.00,1.00",11,0.00,0.33,"Image pack, Video, People also ask, Related searches"
bdsm 테스트 결과,Informational,90,"0.28,0.05,1.00,0.03,0.03,0.05,0.67,0.03,0.28,0.03,0.03,0.18",8,0.00,0.33,
big 5 test,Informational,90,"0.41,0.53,0.65,0.65,0.65,0.29,0.41,0.41,0.82,1.00,0.41,0.53",27,0.30,0.40,"Video, Video carousel, Related searches"
cj 코딩 테스트,Navigational,90,"0.03,0.03,1.00,0.28,0.03,0.03,0.03,0.03,0.67,0.28,0.03,0.03",1,0.00,0.33,"Video, Related searches"
cpu 부하 테스트 프로그램,Informational,90,"1.00,0.03,0.03,0.03,0.10,0.03,0.03,0.05,0.05,0.05,0.05,0.03",11,0.00,0.33,"AI Overview, Video, Video carousel, Related searches"
dps 테스트,Informational,90,"1.00,0.28,0.03,0.03,0.03,0.03,0.03,0.03,1.00,0.03,0.03,0.03",15,0.00,0.33,"Reviews, Video, People also ask, Related searches"
f 테스트,Informational,90,"0.82,0.64,1.00,0.82,0.82,1.00,0.82,0.64,1.00,1.00,0.64,1.00",10,0.00,0.33,"Video, Video carousel, Related searches"
highly sensitive person 테스트,Informational,90,"0.02,0.12,0.02,0.02,0.03,0.05,0.03,0.02,0.02,1.00,0.29,0.19",32,0.00,0.00,"AI Overview, Related searches"
lq 테스트,Commercial,90,"0.82,0.44,1.00,0.03,0.03,0.08,0.03,0.05,0.03,0.03,0.03,0.03",19,0.05,0.31,"AI Overview, Reviews, Image pack, Video, Video carousel, Related searches"
mbti 성격 유형 정리,Informational,90,"0.64,1.00,0.64,0.36,0.45,0.45,0.64,1.00,1.00,1.00,1.00,0.82",15,0.00,0.02,"AI Overview, Image pack, Video, Video carousel, Related searches"
modbus tcp 테스트 프로그램,Informational,90,"0.79,0.50,1.00,0.64,0.79,0.79,0.64,0.64,0.79,0.50,0.36,0.50",12,0.00,0.33,"AI Overview, Reviews, Video, Related searches"
nc 테스트,Informational,90,"0.02,0.02,0.05,1.00,0.54,0.02,0.12,0.02,0.02,0.02,0.05,0.03",6,0.00,0.33,"AI Overview, Reviews, Video, Video carousel, Related searches"
pc 파워 테스트,Informational,90,"1.00,0.13,0.54,0.03,0.10,0.23,0.08,0.18,0.03,0.03,0.03,0.03",14,0.00,0.33,"Image pack, Video, Video carousel, People also ask, Related searches"
slr 테스트,Informational,90,"0.01,0.01,0.01,0.01,1.00,0.01,0.01,0.01,0.16,0.16,0.16,0.03",15,0.00,0.33,"Image, Image pack, Video, Video carousel, Related searches"
sppi 테스트,Informational,90,"0.67,0.29,1.00,0.04,0.19,0.02,0.04,0.02,0.02,0.44,0.04,0.02",12,0.00,0.33,"Image pack, Video, Related searches"
sw 역량 테스트,Informational,90,"0.66,0.09,0.66,0.03,0.03,0.03,0.34,0.03,1.00,0.03,0.03,0.09",10,0.76,0.03,"AI Overview, Video, People also ask, Related searches"
sw 테스트 전문가,Informational,90,"0.04,1.00,0.10,0.04,0.04,0.01,0.01,0.01,0.03,0.01,0.03,0.01",15,1.11,0.33,"AI Overview, Video, Related searches"
test it,Navigational,90,"0.65,0.53,0.41,0.41,0.53,0.65,0.65,0.29,0.53,1.00,1.00,0.53",31,0.00,0.01,"Sitelinks, Video, Related searches"
what's your 2022 color 테스트,"Informational, Transactional",90,"0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00",24,0.00,0.00,"Video, People also ask"
ㅈㄱ 사이트,Informational,90,"1.00,1.00,0.50,0.79,0.64,0.50,0.50,0.50,0.79,0.64,0.79,0.79",10,0.87,0.43,
간단한 그림 심리 테스트,Informational,90,"0.44,0.02,0.02,0.04,0.02,0.15,0.02,0.02,0.54,1.00,0.06,0.15",10,0.00,0.01,"Image pack, Video, Video carousel, Related searches"
감정 기복 테스트,Informational,90,"0.36,0.09,0.18,0.09,0.09,0.09,0.09,0.09,0.82,1.00,0.09,0.09",6,0.26,0.09,"Video, Related searches"
갤럭시 테스트,Informational,90,"0.05,1.00,0.05,0.05,0.05,0.05,0.05,0.08,0.15,0.08,0.08,0.08",23,0.00,0.33,"AI Overview, Video, Related searches"
게임 성능 테스트,Informational,90,"1.00,0.05,0.05,0.43,0.05,0.05,0.14,0.10,0.05,0.05,0.05,0.14",18,0.00,0.33,"Image pack, Video, People also ask, Related searches"
결혼 점수 테스트,Informational,90,"0.02,0.29,0.06,0.02,0.15,1.00,0.54,0.02,0.02,0.02,0.08,0.02",6,3.32,0.99,"Video, Related searches"
고음 테스트,"Informational, Transactional",90,"0.65,0.65,0.41,0.41,0.29,0.53,1.00,1.00,0.82,0.82,0.65,0.82",27,0.00,0.33,"Video, Video carousel, People also ask, Related searches"
공포 심리 테스트,Informational,90,"1.00,0.01,0.01,0.03,0.10,0.03,0.06,0.19,0.01,0.01,0.29,0.54",11,0.00,0.33,"Video, Video carousel, Related searches"
